-0.01690,  1.39680,  0.00970
-1.04610,  1.81700, -0.86970
-1.69400,  0.66510, -1.38320
-1.04870, -0.47340, -0.83650
 0.00210, -0.00410,  0.00200
 1.19910, -0.76550,  0.03970
 2.41030, -0.04720,  0.01030
 2.43630,  1.36740, -0.01520
 1.21680,  2.10480,  0.00170
 1.41470,  3.17080, -0.88420
 0.38460,  3.60060, -1.75950
-0.87090,  2.92580, -1.73880
-1.29830,  2.86410, -3.07130
-1.95340,  1.71740, -3.58550
-2.17020,  0.60890, -2.71740
-1.96070, -0.53660, -3.49580
-1.30880, -1.66960, -2.95260
-0.85860, -1.64770, -1.59970
 0.33060, -2.41030, -1.54010
 1.38220, -1.94930, -0.69020
 2.69560, -1.95980, -1.21190
 3.33670, -0.76630, -0.76190
 4.29040, -0.12010, -1.57860
 4.32390,  1.30590, -1.59820
 3.39720,  2.02580, -0.79820
 2.73050,  3.13750, -1.38460
 3.04180,  3.50070, -2.71190
 2.00560,  3.96340, -3.57250
 0.67970,  4.01280, -3.06610
-0.35880,  3.50850, -3.89780
-0.04760,  3.03130, -5.18860
-0.73320,  1.89740, -5.71240
-1.69660,  1.25990, -4.88440
-1.66200, -0.16070, -4.81890
-0.72830, -0.87210, -5.60290
-0.10660, -2.02670, -5.04630
-0.41640, -2.42870, -3.71980
 0.63070, -2.83130, -2.84200
 1.95160, -2.84470, -3.35170
 3.02610, -2.41670, -2.50990
 3.99520, -1.80910, -3.32120
 4.66140, -0.61030, -2.82410
 4.83240,  0.53560, -3.69220
 4.65660,  1.69830, -2.91500
 4.00190,  2.83000, -3.48510
 3.52890,  2.79050, -4.81780
 2.30790,  3.51150, -4.87480
 1.25450,  3.04300, -5.71070
 1.41750,  1.87000, -6.48620
 0.17540,  1.17970, -6.51880
 0.16860, -0.24720, -6.48560
 1.39020, -0.92350, -6.37320
 1.21650, -2.06490, -5.53370
 2.26430, -2.50440, -4.67990
 3.49650, -1.81430, -4.66580
 3.66260, -0.68150, -5.55690
 4.35080,  0.50770, -5.05940
 3.70760,  1.62670, -5.61660
 2.64820,  1.16410, -6.44100
 2.64590, -0.26200, -6.38890
