-0.36819245168247, -0.34781977734437,  0.86223878421941
-0.41503830023832, -0.85965950502754, -0.29787370604183
 0.86287349493536, -0.37023487860974, -0.34405735916976
 0.33053744165503, -0.50010063530114,  0.80040262008289
-0.84028214229045,  0.16338253254578,  0.51694493846704
-0.46492383743204,  0.81114378934216,  0.35481203248920
 0.23764473022726,  0.83258569777852,  0.50032593181832
 0.16820749184107,  0.52759837225726, -0.83267412430075
 0.39272649294702, -0.15008515559548, -0.90732593251125
-0.81958678543028, -0.50824518755254,  0.26450771345603
-0.87675636714962, -0.25804950579238, -0.40584322739563
 0.90129041087773, -0.23985547714421,  0.36075607457641
-0.89745175994946,  0.41357821232445, -0.15340600005913
-0.51176973099468,  0.29930405917757, -0.80530045485984
 0.38046003451188,  0.90300283963512, -0.19958966343506
 0.85416505044439,  0.46490185383785,  0.23295564577288
 0.81574809856234,  0.33452245039083, -0.47185778564781
-0.32210853168044,  0.88156090142735, -0.34510356546009
-0.28725073031290, -0.37837946814348, -0.87995226917269
 0.26110026362435, -0.80508795749475, -0.53259743994149
-0.17663646217115, -0.90905864171114,  0.37737507358325
 0.49950210315849, -0.85448712394973,  0.14265133698767
-0.21149420318322,  0.35088173118734,  0.91222377339054
 0.48723568973011,  0.19860087376226,  0.85038760315170
